0	0.605292
1	0.005840
2	0.079950
3	0.961960
4	0.802593
5	0.657646
6	0.698197
7	0.477241
8	0.776107
9	0.125355
10	0.246080
11	0.100432
12	0.153703
13	0.899580
14	0.681311
15	0.676990
16	0.136681
17	0.625312
18	0.841921
19	0.925372
20	0.632391
21	0.877909
22	0.588776
23	0.353149
24	0.123887
25	0.070598
26	0.176536
27	0.415918
28	0.611065
29	0.163178
30	0.646894
31	0.976676
32	0.904362
33	0.856699
34	0.675104
35	0.522218
36	0.724964
37	0.495634
38	0.222777
39	0.881640
40	0.356918
41	0.707676
42	0.765139
43	0.743904
44	0.420847
45	0.381061
46	0.229932
47	0.927397
48	0.356693
49	0.048198
50	0.492927
51	0.025755
52	0.525243
53	0.856628
54	0.325154
55	0.857727
56	0.280266
57	0.140149
58	0.129165
59	0.269095
60	0.969522
61	0.852832
62	0.252140
63	0.758621
64	0.000776
65	0.745093
66	0.169952
67	0.879673
68	0.069708
69	0.551905
70	0.836248
71	0.678902
72	0.084979
73	0.642805
74	0.989139
75	0.073736
76	0.333599
77	0.991828
78	0.837809
79	0.913063
80	0.278137
81	0.709245
82	0.043332
83	0.161942
84	0.244750
85	0.312440
86	0.279915
87	0.482193
88	0.884436
89	0.511422
90	0.590744
91	0.878952
92	0.161425
93	0.328693
94	0.856363
95	0.898745
96	0.742421
97	0.028733
98	0.417590
99	0.265929
